label,label_name,new_device,unusual_location,impossible_travel,used_vpn,credentials_breached,failed_logins,beneficiary_age_min,amount,amount_fraction
0,legit,1,0,0,0,1,0,4907.3,3091.27,0.0369
1,fraud,1,1,0,0,1,1,18.43,22237.72,0.6775
0,legit,1,0,1,0,0,0,26020.32,38557.2,0.5577
1,fraud,1,1,1,1,1,1,3044.83,72305.37,0.5105
0,legit,0,0,0,0,0,0,8251.2,5838.61,0.0425
1,fraud,1,1,0,1,1,1,2582.31,26773.52,0.1998
0,legit,1,0,0,0,0,0,897.23,5327.96,0.0366
1,fraud,1,0,1,1,0,1,1.6,37307.37,0.4206
0,legit,0,0,0,0,0,0,94.38,7931.67,0.042
1,fraud,1,1,1,0,1,2,1400.71,48230.94,0.4455
0,legit,1,0,0,1,0,0,700.72,11078.02,0.0593
1,fraud,1,0,1,1,0,2,3129.33,32220.22,0.7513
0,legit,1,0,0,1,0,0,1354.09,9945.09,0.1499
1,fraud,1,1,0,1,1,1,47.39,54790.61,0.6645
0,legit,0,0,0,0,0,0,17856.09,5172.84,0.0495
1,fraud,1,1,0,0,1,3,372.9,121634.98,0.8126
0,legit,0,0,0,0,0,0,1276.78,6576.05,0.0554
1,fraud,1,1,0,1,1,2,809.63,155419.96,0.8784
0,legit,0,0,0,1,0,0,7920.95,2799.42,0.0303
1,fraud,1,1,0,1,0,1,28.83,26930.74,0.1955
0,legit,0,0,0,0,0,0,27510.65,9017.17,0.1012
1,fraud,1,1,0,1,1,0,2011.15,146221.89,0.8695
0,legit,0,0,0,1,0,1,36519.99,2.07,0.0
1,fraud,1,1,1,0,1,0,1.66,98842.51,0.9674
0,legit,0,0,0,0,0,0,21976.61,4680.51,0.0278
1,fraud,1,1,0,1,0,1,24.87,88025.21,0.6504
0,legit,0,0,0,1,0,0,1390.56,39640.97,0.1983
1,fraud,0,1,1,1,1,2,16.31,15765.75,0.1021
0,legit,0,0,0,0,0,0,39513.99,8964.7,0.0464
1,fraud,1,1,1,0,1,0,415.22,26339.95,0.4473
0,legit,0,1,0,0,0,0,1323.44,17501.47,0.1643
1,fraud,0,1,1,1,1,0,44.94,37005.53,0.6495
0,legit,1,0,0,0,0,0,1434.78,21134.11,0.1502
1,fraud,1,1,0,1,1,0,49.89,141603.2,0.9456
0,legit,0,0,0,0,0,2,9.0,8721.35,0.0597
1,fraud,1,1,0,1,1,0,11.1,104394.42,0.7175
0,legit,0,0,0,0,0,0,11659.24,35559.27,0.2463
1,fraud,1,1,0,1,1,1,1214.17,74876.15,0.4445
0,legit,0,1,0,1,0,0,27232.91,13591.08,0.0816
1,fraud,1,1,1,0,1,2,53.84,10023.53,0.4292
0,legit,0,0,0,0,0,0,1287.95,1055.94,0.0325
1,fraud,1,0,0,0,1,2,313.4,139988.0,0.9405
0,legit,0,0,0,0,0,0,1341.17,5616.12,0.1931
1,fraud,1,1,1,1,0,1,26.43,131229.9,0.877
0,legit,0,0,0,0,0,0,12641.14,16464.05,0.117
1,fraud,1,0,0,1,1,1,63.25,20196.4,0.5704
0,legit,0,0,0,1,0,0,6051.77,3204.41,0.1088
1,fraud,1,1,1,0,0,3,24.35,16977.55,0.2763
0,legit,0,0,0,0,0,0,140.9,16442.22,0.1051
1,fraud,1,1,1,1,0,1,3913.22,34128.75,0.6336
0,legit,0,0,0,0,1,0,24642.58,74336.09,0.5701
1,fraud,1,1,0,1,0,0,645.26,18894.88,0.1737
0,legit,0,0,1,0,0,0,26447.98,2418.7,0.0398
1,fraud,0,1,1,0,0,2,56.02,132366.98,0.7745
0,legit,0,0,0,1,0,1,185.56,49866.27,0.355
1,fraud,1,1,0,0,0,1,324.72,31306.23,0.2307
0,legit,0,0,0,0,0,0,1172.62,13165.07,0.1201
1,fraud,0,1,0,1,1,0,1074.77,114695.88,0.8836
0,legit,0,0,0,0,0,0,705.68,43501.6,0.4578
1,fraud,1,1,1,1,1,0,11.98,25347.72,0.7713
0,legit,0,0,0,0,0,2,786.81,65.92,0.0004
1,fraud,1,1,0,0,1,0,1177.72,5738.15,0.062
0,legit,0,0,0,0,0,0,667.86,15469.33,0.1273
1,fraud,1,1,1,1,1,2,3869.67,154366.73,0.9122
0,legit,0,0,0,0,0,0,30858.53,22767.95,0.1468
1,fraud,1,1,0,1,1,1,1286.25,133097.72,0.9847
0,legit,1,0,0,0,0,0,6127.16,8493.82,0.1113
1,fraud,0,1,0,1,1,1,81.03,20009.72,0.9882
0,legit,0,0,0,0,0,0,9401.22,10525.47,0.1496
1,fraud,1,1,1,0,1,2,18.24,57422.95,0.6519
0,legit,0,0,0,0,0,0,678.16,11729.49,0.0923
1,fraud,1,1,0,1,1,0,477.63,157169.09,0.8689
0,legit,1,0,0,0,0,0,1298.79,9135.84,0.0758
1,fraud,0,1,1,1,0,0,22.2,115820.23,0.7153
0,legit,0,0,0,0,0,0,19851.79,4243.17,0.0801
1,fraud,0,1,1,0,0,0,4686.53,63751.86,0.6203
0,legit,0,1,1,0,1,0,27877.68,11007.83,0.0784
1,fraud,0,1,1,0,1,0,3203.22,94926.0,0.8852
0,legit,0,0,0,0,0,1,17742.14,25164.18,0.1342
1,fraud,1,1,0,0,1,1,56.65,7917.69,0.0575
0,legit,0,0,0,0,0,2,1317.91,5241.95,0.0945
1,fraud,1,1,1,1,0,1,1.45,151423.88,0.7614
0,legit,0,0,0,0,0,0,1114.68,2656.19,0.079
1,fraud,1,1,1,0,0,2,4772.61,23707.39,0.8676
0,legit,0,0,0,0,0,0,1022.67,27189.64,0.6216
1,fraud,1,0,1,0,0,0,1700.97,136401.77,0.7127
0,legit,0,1,0,0,0,0,487.09,6835.44,0.064
1,fraud,1,1,1,0,1,3,18.29,123821.83,0.7528
0,legit,0,0,0,1,0,0,1317.61,5049.42,0.031
1,fraud,1,1,1,1,1,2,424.63,36340.25,0.8049
0,legit,0,0,0,0,0,1,203.75,1927.31,0.0669
1,fraud,1,1,0,1,1,2,14.74,123143.94,0.6416
0,legit,0,0,0,0,1,0,42140.08,8095.04,0.3308
1,fraud,1,1,0,0,1,1,3354.62,68243.23,0.5273
0,legit,0,0,0,0,0,0,14387.1,3706.27,0.1356
1,fraud,1,0,0,0,1,1,782.58,101329.29,0.5582
0,legit,0,0,0,0,0,0,37612.46,11277.18,0.1215
1,fraud,1,1,1,1,1,2,754.51,38002.13,0.8792
0,legit,0,0,0,0,0,0,40096.83,97145.42,0.5767
1,fraud,1,1,1,1,0,0,2573.9,38864.6,0.616
0,legit,1,0,0,0,1,0,39658.08,62896.98,0.3596
1,fraud,1,1,1,0,1,1,8.3,56715.78,0.8111
0,legit,0,0,0,1,0,0,35536.33,57067.97,0.312
1,fraud,0,1,1,1,1,0,2196.34,12900.4,0.1103
0,legit,0,0,0,0,1,1,19305.18,6511.15,0.0462
1,fraud,1,1,0,1,0,0,4.55,39048.08,0.5116
0,legit,0,0,0,0,0,0,33186.39,8630.82,0.0672
1,fraud,1,1,1,0,1,2,22.04,168573.73,0.9074
0,legit,0,0,0,0,1,0,18440.17,33644.44,0.2186
1,fraud,1,0,0,0,1,0,352.2,10662.15,0.1654
0,legit,0,0,0,1,0,0,3889.5,1662.05,0.0355
1,fraud,1,1,0,0,1,0,9.3,46682.01,0.638
0,legit,0,0,0,1,0,1,479.72,69639.22,0.5865
1,fraud,1,1,0,1,1,0,2.49,120069.38,0.7376
0,legit,0,0,0,0,0,0,906.96,7034.03,0.1912
1,fraud,1,0,1,1,1,1,166.38,20327.74,0.4043
0,legit,0,0,0,0,0,0,246.72,23642.15,0.1529
1,fraud,1,1,0,1,1,0,25.05,34241.6,0.2907
0,legit,0,0,0,0,0,0,20985.5,5002.82,0.0365
1,fraud,0,1,1,0,1,0,26.4,38639.87,0.6374
0,legit,0,0,0,0,0,0,17141.97,3169.17,0.0386
1,fraud,1,1,0,0,1,1,90.47,31110.45,0.2486
0,legit,0,0,0,0,0,0,24171.84,1082.86,0.0206
1,fraud,1,0,0,0,1,0,1328.23,139698.25,0.8816
0,legit,0,0,0,0,0,0,22767.32,78114.54,0.6665
1,fraud,1,1,1,1,0,1,34.39,162801.92,0.9433
0,legit,0,0,0,1,1,0,25546.03,609.42,0.0138
1,fraud,1,1,0,0,1,2,54.22,16598.67,0.2668
0,legit,0,0,0,1,0,0,15291.56,5644.36,0.0714
1,fraud,1,1,0,0,0,0,4.62,16415.76,0.1978
0,legit,0,0,0,0,0,0,4088.5,23792.55,0.1284
1,fraud,1,0,0,1,1,0,39.0,18249.82,0.1038
0,legit,0,1,0,0,0,1,32167.48,8557.54,0.099
1,fraud,1,0,1,0,1,2,1507.18,4604.21,0.0511
0,legit,0,0,0,1,0,0,32.32,26204.15,0.605
1,fraud,1,1,1,0,0,0,44.78,164000.64,0.9735
0,legit,0,0,0,0,0,0,1243.56,6869.66,0.0469
1,fraud,1,1,0,1,1,1,56.24,134258.41,0.9228
0,legit,1,1,0,0,0,1,530.53,13662.17,0.1882
1,fraud,0,1,1,0,1,3,3242.66,49048.05,0.264
0,legit,0,0,0,0,0,1,21890.4,13154.9,0.0775
1,fraud,1,1,0,0,1,1,47.66,95001.75,0.9252
0,legit,0,0,0,0,0,0,32656.19,29931.45,0.2634
1,fraud,1,1,0,0,0,2,29.99,27887.2,0.6592
0,legit,0,0,0,1,0,0,721.81,17630.25,0.1163
1,fraud,1,1,0,0,1,0,1427.06,46555.51,0.4883
0,legit,0,0,0,0,0,0,23738.49,1459.52,0.0127
1,fraud,1,0,0,1,0,1,43.29,97053.67,0.5051
0,legit,0,0,0,0,0,0,1137.32,23282.86,0.1192
1,fraud,1,0,1,1,1,1,218.87,139518.08,0.9725
0,legit,0,0,0,0,0,1,21853.94,4222.72,0.0876
1,fraud,0,1,1,0,1,2,971.86,71104.12,0.8138
0,legit,0,0,0,0,0,0,483.32,4368.88,0.0393
1,fraud,1,1,1,1,0,2,595.65,151230.97,0.7969
0,legit,0,0,0,0,0,0,981.21,11384.91,0.368
1,fraud,1,1,1,0,1,0,5640.12,142433.02,0.8762
0,legit,0,1,0,0,0,0,24761.57,35823.15,0.2206
1,fraud,0,0,0,1,0,0,689.84,191046.77,0.9747
0,legit,0,0,0,0,0,0,27628.71,83695.22,0.475
1,fraud,1,1,0,1,1,0,582.01,52306.79,0.2702
0,legit,0,0,0,0,0,0,23817.85,9092.8,0.0469
1,fraud,0,0,1,1,1,0,15.07,80375.09,0.5846
0,legit,0,1,0,0,0,0,30975.74,11701.04,0.1497
1,fraud,1,1,1,1,1,0,84.07,46396.82,0.6651
0,legit,1,0,0,0,0,0,6497.53,93074.55,0.5366
1,fraud,0,0,0,0,1,1,1093.16,44377.9,0.5295
0,legit,1,0,0,0,0,0,999.66,3102.17,0.0672
1,fraud,1,0,0,1,0,0,5507.37,78244.26,0.9532
0,legit,0,0,0,0,0,0,19374.89,6678.38,0.0946
1,fraud,1,1,1,1,1,0,38.07,130815.66,0.9755
0,legit,0,0,0,0,0,0,622.99,19977.23,0.4549
1,fraud,1,1,0,0,1,0,10.52,67748.22,0.5479
0,legit,1,0,0,0,0,0,31066.98,5129.2,0.0842
1,fraud,1,1,0,1,1,0,4.07,177604.85,0.9584
0,legit,0,0,0,1,0,0,29377.29,3715.81,0.0746
1,fraud,0,0,1,0,1,1,2681.86,140500.51,0.9238
0,legit,0,0,0,0,0,0,18259.28,9714.34,0.0739
1,fraud,1,0,1,1,0,0,25.17,37872.95,0.1984
0,legit,0,0,0,0,0,0,30046.92,680.52,0.0152
1,fraud,1,1,1,0,0,1,30.12,85037.33,0.7056
0,legit,0,0,0,1,0,0,559.57,28563.49,0.2144
1,fraud,0,1,1,0,1,1,45.01,87259.95,0.595
0,legit,0,0,0,0,0,0,320.01,12932.93,0.1074
1,fraud,1,1,1,1,1,1,71.2,11268.31,0.0627
0,legit,1,0,0,0,0,0,1234.22,12284.43,0.0951
1,fraud,1,1,0,1,1,3,12.93,10065.32,0.0518
0,legit,0,0,0,1,1,0,12209.41,5331.35,0.2346
1,fraud,1,1,0,0,1,3,2.6,113066.12,0.915
0,legit,0,0,0,1,0,0,18849.52,14594.45,0.0837
1,fraud,1,1,0,0,0,0,4861.12,11997.62,0.5824
0,legit,0,0,0,0,0,0,6949.26,17899.01,0.2006
1,fraud,1,0,0,1,1,3,9.42,44862.71,0.413
0,legit,0,0,0,0,0,0,2264.53,9739.42,0.1289
1,fraud,1,1,0,1,1,3,47.6,42322.61,0.9994
0,legit,0,0,0,0,0,0,37607.17,3554.09,0.1038
1,fraud,1,1,1,1,1,1,1061.87,29530.64,0.9063
0,legit,0,0,0,0,0,0,29940.57,23401.35,0.5636
1,fraud,0,1,1,1,0,0,1567.46,98780.67,0.7669
0,legit,0,0,0,0,0,1,233.8,19189.28,0.5339
1,fraud,1,1,0,1,1,0,35.91,54525.94,0.4137
0,legit,0,0,0,1,0,0,32937.6,6514.8,0.0768
1,fraud,1,1,1,0,1,2,50.79,124235.75,0.7882
0,legit,0,1,0,0,0,0,447.23,3274.9,0.0853
1,fraud,1,1,1,0,1,2,1422.71,68385.23,0.4893
0,legit,0,0,0,0,0,0,447.88,1536.39,0.0266
1,fraud,1,1,0,1,1,1,32.1,13448.17,0.4105
0,legit,0,0,0,0,0,0,313.3,4366.77,0.1793
1,fraud,1,1,1,1,1,2,51.31,190687.41,0.9571
0,legit,0,0,0,0,0,0,770.45,21825.0,0.143
1,fraud,1,1,1,0,1,1,172.86,143898.97,0.8409
0,legit,1,0,0,0,0,0,42106.71,3108.96,0.0561
1,fraud,1,1,1,1,1,1,4252.19,24427.62,0.7517
0,legit,0,0,0,0,0,0,831.43,4198.11,0.0552
1,fraud,1,1,0,1,0,0,646.31,67556.2,0.7657
0,legit,0,0,0,0,0,0,38888.55,37456.41,0.2337
1,fraud,1,1,1,1,0,2,2610.46,15780.5,0.102
0,legit,1,0,0,0,0,0,505.97,604.3,0.0065
1,fraud,1,1,1,1,1,2,53.53,119011.07,0.6267
0,legit,0,0,0,0,0,0,18556.72,21728.57,0.3571
1,fraud,1,1,1,0,0,1,258.42,31592.24,0.228
0,legit,1,0,0,0,0,0,40053.0,6782.83,0.0752
1,fraud,1,1,0,0,1,2,4045.28,119653.41,0.9149
0,legit,1,0,0,1,1,2,19997.9,43337.99,0.2323
1,fraud,0,0,1,0,1,1,162.03,40541.11,0.7777
0,legit,0,0,0,1,0,0,269.99,48964.38,0.568
1,fraud,1,0,1,1,1,1,49.07,111918.59,0.9194
0,legit,0,0,0,0,0,0,17660.78,56003.84,0.3613
1,fraud,1,0,0,0,1,0,4560.21,38976.27,0.2689
0,legit,1,1,0,0,0,0,19181.63,34398.76,0.4648
1,fraud,1,1,1,1,1,1,32.2,1211.06,0.0589
0,legit,0,0,0,0,0,0,1253.92,5391.61,0.0469
1,fraud,1,1,1,1,0,0,49.81,31312.93,0.4899
0,legit,0,0,0,0,0,0,37990.63,7222.7,0.0519
1,fraud,1,1,0,0,0,1,22.64,84741.9,0.4855
0,legit,0,0,0,0,0,0,31188.03,1194.52,0.0075
1,fraud,1,0,1,0,0,1,3231.74,87938.43,0.6011
0,legit,0,0,0,0,0,0,528.56,16314.61,0.1173
1,fraud,1,0,1,0,0,1,37.83,118013.75,0.7555
0,legit,0,0,0,0,0,0,18200.5,44152.93,0.2225
1,fraud,1,0,1,1,1,1,19.69,86857.93,0.7479
0,legit,0,0,0,0,0,0,1163.98,8080.4,0.0647
1,fraud,0,1,0,1,1,1,73.8,40270.64,0.8436
0,legit,0,0,0,0,0,0,207.1,13415.21,0.121
1,fraud,1,1,0,1,1,1,23.47,116768.64,0.6793
0,legit,0,0,0,0,0,0,41413.74,5156.7,0.0316
1,fraud,1,1,1,1,1,1,15.72,19246.64,0.6841
0,legit,1,1,0,0,0,1,24662.03,2842.46,0.0235
1,fraud,1,1,0,1,1,2,57.71,24695.98,0.436
0,legit,0,0,0,0,0,1,1058.51,2855.11,0.0191
1,fraud,1,1,1,1,1,0,42.43,58199.57,0.9031
0,legit,0,1,0,0,0,0,509.03,1614.83,0.0204
1,fraud,1,0,0,1,0,2,36.77,6281.04,0.1132
0,legit,0,0,0,0,0,0,28786.39,3165.69,0.0445
1,fraud,1,1,1,1,0,0,31.39,21406.61,0.1263
0,legit,0,0,0,0,0,0,18221.39,1212.32,0.0086
1,fraud,1,1,0,1,1,0,1384.53,118154.73,0.9031
0,legit,0,0,1,0,0,0,39199.68,7126.81,0.3246
1,fraud,1,1,1,0,1,1,2.6,36004.11,0.5244
0,legit,0,0,0,0,0,0,9024.52,5407.22,0.129
1,fraud,1,0,0,0,1,1,52.85,88429.23,0.7719
0,legit,0,0,0,0,0,0,17225.54,2437.43,0.0517
1,fraud,1,1,1,0,0,0,53.7,7732.5,0.2972
0,legit,0,0,0,1,0,0,937.91,26681.61,0.1521
1,fraud,1,1,0,1,1,0,1045.56,171551.47,0.9509
0,legit,0,0,0,0,1,2,32382.02,26947.66,0.2657
1,fraud,1,1,0,0,1,0,10.87,83659.96,0.5431
0,legit,0,0,0,0,0,0,1036.17,1704.53,0.0131
1,fraud,1,0,0,0,1,1,13.21,94840.99,0.8
0,legit,0,0,0,0,0,1,31439.14,13274.49,0.0815
1,fraud,1,1,1,0,1,0,45.85,23862.44,0.5209
0,legit,0,0,0,0,0,0,196.46,26464.69,0.5306
1,fraud,1,1,0,0,1,0,52.22,17851.22,0.1932
0,legit,0,0,0,0,0,0,31926.74,19612.35,0.1062
1,fraud,0,1,0,1,1,0,15.38,132903.42,0.9636
0,legit,0,0,0,1,0,0,703.09,628.25,0.0174
1,fraud,0,1,1,1,1,2,947.78,5523.19,0.1821
0,legit,0,0,0,0,0,0,26207.57,13481.41,0.162
1,fraud,1,1,0,1,0,0,2641.43,31523.91,0.6614
0,legit,0,0,0,1,0,0,897.4,30176.91,0.1747
1,fraud,1,0,1,0,0,0,14.6,103537.3,0.6181
0,legit,0,0,0,0,0,0,28578.43,1276.51,0.0276
1,fraud,1,1,0,1,1,1,5.08,19284.67,0.6754
0,legit,0,0,0,0,0,0,14.87,19918.86,0.2191
1,fraud,1,0,0,1,1,1,46.55,43627.75,0.4191
0,legit,1,0,0,0,0,0,28162.22,24570.5,0.1938
1,fraud,1,1,0,1,1,0,43.89,5738.73,0.2227
0,legit,0,0,0,1,0,0,1404.34,11815.58,0.0689
1,fraud,1,1,0,1,0,0,3809.18,30263.41,0.4691
0,legit,1,0,0,0,0,0,9107.29,7816.48,0.3779
1,fraud,1,1,0,1,1,0,1090.41,18867.32,0.5932
0,legit,0,0,0,0,0,0,19080.26,2078.09,0.0324
1,fraud,0,0,1,1,1,2,14.09,114443.69,0.7924
0,legit,0,0,0,0,0,0,21920.36,11900.75,0.1016
1,fraud,0,1,0,0,1,0,1010.93,64352.72,0.5662
0,legit,0,0,0,0,1,0,1212.43,7458.78,0.0639
1,fraud,1,1,0,1,0,3,2.81,13083.17,0.1608
0,legit,0,0,0,0,0,0,1088.93,9973.84,0.0802
1,fraud,1,0,0,0,0,0,27.2,6048.44,0.0949
0,legit,0,0,0,0,0,0,12029.59,18312.88,0.1025
1,fraud,1,1,1,1,1,1,34.41,168051.04,0.8823
0,legit,0,0,0,0,0,0,25451.05,13093.52,0.2104
1,fraud,1,1,0,0,1,0,794.1,77185.79,0.9523
0,legit,0,0,0,0,0,0,674.31,11803.78,0.0882
1,fraud,1,1,1,1,0,1,1887.38,82993.81,0.4189
0,legit,0,0,0,0,0,2,944.72,2019.13,0.0259
1,fraud,1,1,0,0,1,1,2655.18,18643.84,0.6679
0,legit,0,0,0,0,0,0,9916.19,9467.01,0.1379
1,fraud,1,1,1,1,1,1,39.91,78766.98,0.8938
0,legit,1,0,0,0,0,0,36343.76,4377.39,0.0679
1,fraud,1,1,0,0,1,1,1214.75,37167.34,0.9549
0,legit,0,0,0,0,0,1,704.59,7980.76,0.068
1,fraud,1,1,0,1,0,2,13.16,156238.5,0.8994
0,legit,1,0,1,0,0,0,2473.33,30899.99,0.2065
1,fraud,1,1,0,1,1,0,11.05,160645.89,0.8374
0,legit,0,0,0,0,1,0,508.6,7887.83,0.0453
1,fraud,1,1,1,0,1,0,21.37,104091.78,0.9107
0,legit,0,0,0,1,0,0,3990.46,14240.26,0.1951
1,fraud,1,0,0,0,1,2,4872.37,132696.52,0.93
0,legit,0,0,0,1,0,0,73.04,15807.07,0.1649
1,fraud,1,1,1,1,1,2,3078.32,13566.15,0.1445
0,legit,0,0,0,0,0,0,13723.41,19478.97,0.1166
1,fraud,1,1,1,1,0,1,30.75,54255.19,0.965
0,legit,0,0,0,0,0,0,36324.48,7896.99,0.1613
1,fraud,1,1,1,1,1,2,1111.59,85193.8,0.6671
0,legit,1,1,0,0,0,0,976.65,5094.5,0.1161
1,fraud,1,1,0,1,1,0,5418.88,37467.98,0.5024
0,legit,0,0,0,0,0,0,14591.18,17753.01,0.0994
1,fraud,1,1,1,0,0,0,632.64,10832.36,0.5128
0,legit,0,0,0,0,0,0,239.85,5284.46,0.1776
1,fraud,0,1,1,1,1,2,1158.9,13991.45,0.2925
0,legit,0,0,0,0,1,0,520.3,18196.81,0.1382
1,fraud,1,0,1,0,1,2,1410.95,5311.67,0.1273
0,legit,0,0,0,0,0,0,11505.1,6032.44,0.1853
1,fraud,1,1,1,1,1,1,1294.77,48966.35,0.6848
0,legit,0,0,0,1,0,0,10122.66,13981.31,0.1575
1,fraud,1,1,0,1,1,1,8.06,71729.29,0.5701
0,legit,0,0,0,0,0,0,146.25,12927.96,0.0927
1,fraud,1,1,1,1,1,2,2644.41,121400.17,0.7241
0,legit,1,0,0,0,0,0,458.57,43479.32,0.248
1,fraud,0,1,0,1,0,1,50.31,10490.07,0.2958
0,legit,0,0,0,0,0,0,697.01,60993.61,0.5697
1,fraud,1,1,0,1,1,0,53.73,12985.67,0.1834
0,legit,0,0,0,1,0,0,40491.97,16109.6,0.1492
1,fraud,0,1,0,1,1,0,2222.95,185174.3,0.983
0,legit,1,0,0,0,0,0,849.53,35915.64,0.2382
1,fraud,1,0,1,1,0,1,27.92,68604.67,0.6934
0,legit,0,0,0,0,0,0,306.24,49494.26,0.2685
1,fraud,1,1,0,0,1,0,1671.1,85697.38,0.4675
0,legit,0,0,0,0,0,0,18396.88,93032.18,0.6889
1,fraud,1,1,0,0,1,3,17.19,151224.99,0.9427
0,legit,1,1,0,0,0,0,1438.19,34697.84,0.1794
1,fraud,1,1,1,1,1,2,2190.79,32046.26,0.7394
0,legit,0,0,0,0,0,0,29262.19,15447.05,0.176
1,fraud,1,1,0,1,1,2,7.85,47194.95,0.6119
0,legit,0,0,0,0,0,0,26788.88,87423.72,0.4598
1,fraud,1,1,0,0,1,0,1365.66,164261.03,0.9296
0,legit,1,0,0,1,0,0,1608.19,332.98,0.0018
1,fraud,1,1,0,1,1,2,21.77,70646.79,0.4356
0,legit,0,0,0,0,0,0,1296.21,2241.03,0.0248
1,fraud,1,1,1,1,1,2,434.23,46899.33,0.254
0,legit,0,0,0,0,0,0,30188.57,26111.31,0.3003
1,fraud,0,0,0,1,1,2,48.86,14776.11,0.158
0,legit,0,0,0,0,0,0,614.38,14358.24,0.1493
1,fraud,1,1,0,1,1,1,3160.12,127848.08,0.8995
0,legit,0,0,0,0,0,0,12143.48,2613.72,0.0373
1,fraud,0,1,1,1,0,1,359.49,120032.92,0.8855
0,legit,0,0,0,0,0,2,30056.35,39076.29,0.2107
1,fraud,1,1,0,1,1,0,23.51,122959.75,0.9461
0,legit,0,0,0,0,0,0,42080.1,37240.6,0.2774
1,fraud,1,1,1,0,1,0,835.44,72965.39,0.6167
0,legit,1,0,0,0,0,1,805.48,10881.69,0.0665
1,fraud,1,1,0,1,1,0,4509.93,139583.52,0.899
0,legit,0,0,0,0,0,0,24187.37,9862.03,0.1052
1,fraud,1,1,1,0,1,1,373.29,102802.34,0.5545
0,legit,0,1,0,1,0,0,17325.96,50890.37,0.6982
1,fraud,0,1,0,0,0,1,26.99,77176.52,0.4444
0,legit,0,0,0,0,0,0,41958.17,4299.2,0.1436
1,fraud,1,0,0,0,1,0,36.31,126047.61,0.9464
0,legit,0,0,0,0,0,0,29346.07,3939.8,0.1508
1,fraud,1,1,0,1,1,0,1.62,22156.86,0.284
0,legit,0,0,0,0,0,1,40522.49,61521.51,0.3435
1,fraud,1,1,0,1,1,0,48.9,85428.7,0.4311
0,legit,0,0,0,0,0,0,1338.98,11537.98,0.0622
1,fraud,0,1,0,1,0,2,454.77,48063.08,0.5338
0,legit,0,1,0,0,0,0,21282.82,34722.11,0.4745
1,fraud,1,1,0,1,1,1,1040.46,20264.25,0.1939
0,legit,0,0,0,0,0,0,616.22,1100.38,0.0079
1,fraud,1,1,0,1,1,0,10.55,131143.8,0.785
0,legit,0,0,0,1,1,0,572.98,10647.97,0.087
1,fraud,1,1,1,0,1,0,45.79,99215.44,0.5763
0,legit,1,0,0,0,1,0,18197.52,10394.54,0.0538
1,fraud,1,1,0,1,1,1,2987.84,17404.39,0.1496
0,legit,1,0,0,0,0,0,13004.83,22724.25,0.2285
1,fraud,1,1,1,0,1,0,739.83,92409.04,0.7059
0,legit,0,0,0,0,1,0,24167.67,3722.48,0.0243
1,fraud,0,1,0,0,1,0,2988.57,120423.8,0.8583
0,legit,0,0,0,1,0,0,232.68,42216.33,0.5344
1,fraud,1,1,0,0,1,0,57.78,163004.65,0.8994
0,legit,0,0,0,0,0,1,18465.61,27823.23,0.1744
1,fraud,0,1,1,1,0,2,53.38,31685.66,0.1754
0,legit,0,1,0,0,0,0,20416.56,50572.68,0.4687
1,fraud,1,0,0,1,0,2,2858.48,83525.89,0.5452
0,legit,0,1,0,1,0,0,236.33,761.66,0.023
1,fraud,1,0,0,0,1,1,555.58,16586.35,0.6261
0,legit,0,0,0,0,0,0,5363.14,32938.42,0.1751
1,fraud,1,0,1,0,0,2,3277.49,26510.13,0.2728
0,legit,0,0,0,0,0,0,14076.28,617.35,0.0249
1,fraud,1,0,1,0,1,1,372.05,60785.15,0.5025
0,legit,0,0,0,0,0,1,26.31,4970.85,0.1054
1,fraud,1,1,0,0,1,1,286.0,7169.48,0.2462
0,legit,0,0,0,0,0,0,26391.96,30578.9,0.514
1,fraud,0,1,1,1,1,1,50.02,5654.34,0.1498
0,legit,0,0,0,0,0,0,951.82,2798.44,0.0155
1,fraud,1,0,0,1,1,2,57.54,132712.15,0.7771
0,legit,0,0,0,0,0,0,31414.48,1870.7,0.0143
1,fraud,1,1,1,0,0,0,657.82,5391.73,0.0614
0,legit,0,0,0,0,0,0,25235.73,16510.46,0.2175
1,fraud,1,1,1,0,1,1,3157.91,27781.47,0.2056
0,legit,0,1,0,0,0,0,31683.57,9359.49,0.0579
1,fraud,1,0,1,0,0,2,5078.63,3257.45,0.0922
0,legit,0,0,0,0,0,0,616.05,4166.36,0.043
1,fraud,1,1,1,0,0,2,49.34,13855.36,0.5455
0,legit,0,0,0,0,0,0,393.72,21885.14,0.3847
1,fraud,1,0,1,1,1,0,4615.06,65617.7,0.5593
0,legit,0,0,0,0,0,0,11137.84,41390.15,0.2424
1,fraud,1,1,1,0,1,0,1168.99,50668.42,0.4032
0,legit,0,0,0,0,0,0,850.5,4795.53,0.061
1,fraud,1,1,0,1,1,0,1990.37,122109.1,0.8929
0,legit,0,0,0,0,0,0,539.33,11805.7,0.0735
1,fraud,1,0,1,0,1,1,4025.43,26899.16,0.458
0,legit,0,0,0,0,0,0,911.18,42695.21,0.2928
1,fraud,0,1,1,0,1,0,22.22,29005.52,0.4975
0,legit,0,0,0,0,0,0,3989.46,52508.31,0.2768
1,fraud,1,0,1,1,1,2,56.69,96608.96,0.5013
0,legit,0,0,0,0,0,1,595.89,15843.65,0.3476
1,fraud,1,1,1,1,0,3,3688.33,47266.31,0.62
0,legit,0,0,0,1,0,0,33449.25,13212.59,0.2653
